X,Y,Layer1
82.0,15.5,6.165662
82.5,15.5,6.262474
83.0,15.5,6.3522353
72.5,15.0,5.090976
73.0,15.0,4.9196215
73.5,15.0,4.6230316
74.0,15.0,3.8140938
74.5,15.0,3.8717
75.0,15.0,4.7733254
75.5,15.0,5.159764
76.0,15.0,5.251717
76.5,15.0,5.647675
77.0,15.0,5.1209583
77.5,15.0,5.0236263
78.0,15.0,4.712733
78.5,15.0,4.1502037
79.0,15.0,4.3351
79.5,15.0,4.370075
80.0,15.0,4.9879947
80.5,15.0,5.7721925
81.0,15.0,5.9946427
81.5,15.0,6.1514416
82.0,15.0,6.260048
73.0,14.5,4.952011
73.5,14.5,4.795274
74.0,14.5,4.518234
74.5,14.5,3.7072344
75.0,14.5,4.802739
75.5,14.5,5.0731645
76.0,14.5,5.203648
76.5,14.5,5.522335
77.0,14.5,5.184295
77.5,14.5,5.063233
78.0,14.5,4.9170914
78.5,14.5,4.5574517
79.0,14.5,4.2596974
79.5,14.5,4.4492035
80.0,14.5,4.893566
80.5,14.5,5.814917
81.0,14.5,6.004108
81.5,14.5,6.1712327
73.0,14.0,4.8078227
73.5,14.0,4.6234026
74.0,14.0,4.2313786
74.5,14.0,3.6476517
75.0,14.0,4.2829227
75.5,14.0,4.74836
76.0,14.0,5.29081
76.5,14.0,4.984797
77.0,14.0,4.848058
77.5,14.0,4.901331
78.0,14.0,5.1658735
78.5,14.0,4.655011
79.0,14.0,3.9785223
79.5,14.0,3.9944007
80.0,14.0,4.4828033
80.5,14.0,5.449557
81.0,14.0,5.8329525
81.5,14.0,6.1292095
91.5,14.0,5.8591905
92.0,14.0,5.7681127
73.0,13.5,4.6300983
73.5,13.5,4.3996134
74.0,13.5,4.0602717
74.5,13.5,3.7718792
75.0,13.5,3.1854286
75.5,13.5,4.177096
76.0,13.5,4.7538695
76.5,13.5,4.494587
77.0,13.5,4.693556
77.5,13.5,4.7966933
78.0,13.5,5.111152
78.5,13.5,4.8376317
79.0,13.5,4.0966735
79.5,13.5,3.9812667
80.0,13.5,4.2224884
80.5,13.5,5.300728
81.0,13.5,5.8234487
81.5,13.5,6.1521173
91.5,13.5,5.863829
92.0,13.5,5.7726974
92.5,13.5,5.7020183
93.0,13.5,5.072189
94.5,13.5,5.1558404
72.0,13.0,5.086951
72.5,13.0,4.646113
73.0,13.0,4.4662256
73.5,13.0,4.217631
74.0,13.0,3.9032042
74.5,13.0,3.5897815
75.0,13.0,2.915246
75.5,13.0,3.4754622
76.0,13.0,5.167402
76.5,13.0,4.7012844
77.0,13.0,4.2914805
77.5,13.0,4.640481
78.0,13.0,5.0618677
78.5,13.0,4.5719485
79.0,13.0,3.8467267
79.5,13.0,4.0842757
80.0,13.0,4.2844296
80.5,13.0,5.550438
81.0,13.0,5.9715486
81.5,13.0,6.226045
91.5,13.0,5.874207
92.0,13.0,5.7898583
92.5,13.0,5.5906982
93.0,13.0,4.6836667
93.5,13.0,5.345447
94.0,13.0,5.265427
94.5,13.0,5.1358924
95.0,13.0,5.0158744
71.5,12.5,5.3097086
72.0,12.5,4.970075
72.5,12.5,4.542765
73.0,12.5,4.3471656
73.5,12.5,4.1119895
74.0,12.5,3.8106282
74.5,12.5,3.460831
75.0,12.5,3.1473835
75.5,12.5,2.9796238
76.0,12.5,4.6522017
76.5,12.5,4.562779
77.0,12.5,4.2738113
77.5,12.5,4.476541
78.0,12.5,4.61774
78.5,12.5,3.9908628
79.0,12.5,4.0609756
79.5,12.5,4.205967
80.0,12.5,4.8453393
80.5,12.5,5.881601
81.0,12.5,6.1187954
81.5,12.5,6.294893
91.5,12.5,5.906063
92.0,12.5,5.800561
92.5,12.5,5.530704
93.0,12.5,4.6528625
93.5,12.5,5.357262
94.0,12.5,5.2767415
94.5,12.5,5.166386
95.0,12.5,5.0550866
71.0,12.0,5.2514157
71.5,12.0,5.209486
72.0,12.0,4.8860335
72.5,12.0,4.4849052
73.0,12.0,4.343943
73.5,12.0,4.182509
74.0,12.0,3.9730258
74.5,12.0,3.686207
75.0,12.0,3.3985949
75.5,12.0,2.815036
76.0,12.0,4.018504
76.5,12.0,4.731318
77.0,12.0,4.67932
77.5,12.0,3.6046476
78.0,12.0,3.8766093
78.5,12.0,4.1190095
79.0,12.0,4.114916
79.5,12.0,4.515832
80.0,12.0,5.6911826
80.5,12.0,6.139319
81.0,12.0,6.314316
81.5,12.0,6.4079933
91.0,12.0,6.0916824
91.5,12.0,5.997307
92.0,12.0,5.8887033
92.5,12.0,5.16356
93.0,12.0,5.0738945
93.5,12.0,5.474728
94.0,12.0,5.3883657
94.5,12.0,5.289468
95.0,12.0,5.1858287
71.0,11.5,5.1523027
71.5,11.5,5.131364
72.0,11.5,4.7769475
72.5,11.5,4.412835
73.0,11.5,4.3499165
73.5,11.5,4.2732854
74.0,11.5,4.1691327
74.5,11.5,3.9855142
75.0,11.5,3.3306081
75.5,11.5,2.7856581
76.0,11.5,2.6406114
76.5,11.5,4.189433
77.0,11.5,3.9793582
77.5,11.5,3.4890156
78.0,11.5,3.3086355
78.5,11.5,4.192035
79.0,11.5,4.4217916
79.5,11.5,4.718037
80.0,11.5,6.0831304
80.5,11.5,6.423969
81.0,11.5,6.5389304
91.0,11.5,6.1682096
91.5,11.5,6.064291
92.0,11.5,5.9460015
92.5,11.5,5.4957786
93.0,11.5,5.725917
93.5,11.5,5.627772
94.0,11.5,5.505929
94.5,11.5,5.3802814
95.0,11.5,5.2796497
71.0,11.0,5.0014877
71.5,11.0,4.988437
72.0,11.0,4.6554527
72.5,11.0,4.31437
73.0,11.0,4.27538
73.5,11.0,4.2158704
74.0,11.0,4.1354713
74.5,11.0,4.0295944
75.0,11.0,3.515216
75.5,11.0,3.0613213
76.0,11.0,2.9868007
76.5,11.0,4.5738935
77.0,11.0,5.7489734
77.5,11.0,5.604593
78.0,11.0,4.5610065
78.5,11.0,4.878149
79.0,11.0,5.094104
79.5,11.0,4.9485073
80.0,11.0,6.049511
80.5,11.0,6.534785
91.0,11.0,6.145833
91.5,11.0,6.032016
92.0,11.0,5.9276423
92.5,11.0,5.5997553
93.0,11.0,5.7348413
93.5,11.0,5.6242194
94.0,11.0,5.5040684
94.5,11.0,5.3709373
71.0,10.5,4.925899
71.5,10.5,4.9158525
72.0,10.5,4.594826
72.5,10.5,4.255845
73.0,10.5,4.21338
73.5,10.5,4.1821237
74.0,10.5,4.155765
74.5,10.5,4.1325645
75.0,10.5,3.911386
75.5,10.5,3.8001564
76.0,10.5,3.76504
76.5,10.5,4.3611627
77.0,10.5,5.6663523
77.5,10.5,4.759944
78.0,10.5,4.2075176
78.5,10.5,4.2099104
79.0,10.5,4.381227
79.5,10.5,4.933394
80.0,10.5,6.1494503
91.0,10.5,6.0996947
91.5,10.5,5.987412
92.0,10.5,5.898739
92.5,10.5,5.46849
93.0,10.5,5.722786
93.5,10.5,5.610674
94.0,10.5,5.491238
71.0,10.0,4.838317
71.5,10.0,4.8352475
72.0,10.0,4.5413127
72.5,10.0,4.214487
73.0,10.0,4.184297
73.5,10.0,4.181298
74.0,10.0,4.173736
74.5,10.0,4.1838512
75.0,10.0,4.0025153
75.5,10.0,3.6162827
76.0,10.0,3.078746
76.5,10.0,2.3411837
77.0,10.0,3.9087882
77.5,10.0,4.7255664
78.0,10.0,3.6969597
78.5,10.0,3.7365344
79.0,10.0,4.555868
91.0,10.0,6.0532393
91.5,10.0,5.9573436
92.0,10.0,5.8511624
92.5,10.0,5.7523227
93.0,10.0,5.674091
93.5,10.0,5.5828967
94.0,10.0,5.4502406
71.0,9.5,4.7476172
71.5,9.5,4.748063
72.0,9.5,4.5048127
72.5,9.5,4.193933
73.0,9.5,4.150407
73.5,9.5,4.1217885
74.0,9.5,4.113564
74.5,9.5,4.121503
75.0,9.5,3.8758786
75.5,9.5,3.376556
76.0,9.5,2.945368
76.5,9.5,2.6545572
77.0,9.5,3.5245445
77.5,9.5,4.419049
78.0,9.5,3.4765587
78.5,9.5,4.181039
79.0,9.5,5.571156
91.5,9.5,5.9048953
92.0,9.5,5.7830186
92.5,9.5,5.662209
93.0,9.5,5.5996113
93.5,9.5,5.536921
94.0,9.5,5.432997
94.5,9.5,5.3451657
71.5,9.0,4.660462
72.0,9.0,4.444017
72.5,9.0,4.2127085
73.0,9.0,4.1636724
73.5,9.0,4.2046876
74.0,9.0,4.218554
74.5,9.0,4.239716
75.0,9.0,3.9260004
75.5,9.0,3.5525427
76.0,9.0,3.4212997
76.5,9.0,3.5070164
77.0,9.0,4.3363547
77.5,9.0,6.128486
78.0,9.0,5.2372565
78.5,9.0,6.2463527
79.0,9.0,7.0130157
91.5,9.0,5.8376813
92.0,9.0,5.7425275
92.5,9.0,5.6263294
93.0,9.0,5.512952
93.5,9.0,5.5074053
94.0,9.0,5.4051924
94.5,9.0,5.3010926
95.0,9.0,5.1930165
71.5,8.5,4.592113
72.0,8.5,4.3755503
72.5,8.5,4.1667404
73.0,8.5,4.141517
73.5,8.5,4.2346053
74.0,8.5,4.333452
74.5,8.5,4.39163
75.0,8.5,4.0556355
75.5,8.5,3.8307247
76.0,8.5,3.9749036
76.5,8.5,4.0393014
77.0,8.5,3.996505
77.5,8.5,5.2459693
78.0,8.5,5.5869455
78.5,8.5,7.340868
91.5,8.5,5.750566
92.0,8.5,5.664697
92.5,8.5,5.5795813
93.0,8.5,5.4971323
93.5,8.5,5.4177604
94.0,8.5,5.2967825
94.5,8.5,5.1779685
95.0,8.5,5.0650926
73.0,8.0,4.1278377
73.5,8.0,4.2259617
75.5,8.0,4.0489984
76.0,8.0,4.2486978
76.5,8.0,4.4775453
77.0,8.0,5.400301
77.5,8.0,8.040306
78.0,8.0,8.736542
78.5,8.0,8.083187
92.0,8.0,5.556195
92.5,8.0,5.478715
93.0,8.0,5.4340577
93.5,8.0,5.1274085
94.0,8.0,5.2111373
94.5,8.0,5.093299
95.0,8.0,5.0030723
76.0,7.5,4.721196
76.5,7.5,5.428408
77.0,7.5,6.6131725
77.5,7.5,7.677974
78.0,7.5,7.8005548
92.0,7.5,5.439692
92.5,7.5,5.3754396
93.0,7.5,5.355558
93.5,7.5,5.2559953
94.0,7.5,5.113164
94.5,7.5,5.048696
76.5,7.0,5.903258
77.0,7.0,6.61381
77.5,7.0,7.1067033
78.0,7.0,7.0814166
92.5,7.0,5.246918
93.0,7.0,5.2239666
93.5,7.0,4.996307
94.0,7.0,4.646464
92.5,6.5,5.0935144
93.0,6.5,5.051891
93.5,6.5,5.0224385
94.0,6.5,5.034935
93.0,6.0,4.937652
93.5,6.0,4.918605
