X,Y,Layer1
73.0,15.0,5.439479
73.5,15.0,5.138655
74.0,15.0,4.726965
74.5,15.0,5.458579
75.0,15.0,6.6954727
75.5,15.0,7.1077275
76.0,15.0,7.1743336
76.5,15.0,7.6401787
77.0,15.0,7.092225
77.5,15.0,6.9300146
78.0,15.0,6.5565953
78.5,15.0,5.8102603
79.0,15.0,5.9826717
79.5,15.0,6.072498
80.0,15.0,6.4257274
80.5,15.0,6.4872727
81.0,15.0,6.6871705
81.5,15.0,6.8458943
82.0,15.0,6.949334
73.0,14.5,5.4692335
73.5,14.5,5.310008
74.0,14.5,5.068069
74.5,14.5,4.9983673
75.0,14.5,6.699812
75.5,14.5,6.9917436
76.0,14.5,7.0858335
76.5,14.5,7.5376225
77.0,14.5,7.1279564
77.5,14.5,6.9461484
78.0,14.5,6.7870564
78.5,14.5,6.3077025
79.0,14.5,5.874157
79.5,14.5,6.1072373
80.0,14.5,6.5062504
80.5,14.5,6.535988
81.0,14.5,6.679549
81.5,14.5,6.8620014
73.0,14.0,5.307346
73.5,14.0,5.104613
74.0,14.0,4.686339
74.5,14.0,4.4448605
75.0,14.0,5.9573927
75.5,14.0,6.598057
76.0,14.0,7.21299
76.5,14.0,6.8534055
77.0,14.0,6.617835
77.5,14.0,6.747566
78.0,14.0,7.083251
78.5,14.0,6.423164
79.0,14.0,5.546447
79.5,14.0,5.418102
80.0,14.0,5.904818
80.5,14.0,6.1103787
81.0,14.0,6.4802017
81.5,14.0,6.808289
91.5,14.0,6.4865985
92.0,14.0,6.3897896
73.0,13.5,5.105893
73.5,13.5,4.8548207
74.0,13.5,4.484357
74.5,13.5,4.224596
75.0,13.5,4.389174
75.5,13.5,5.7497106
76.0,13.5,6.4541907
76.5,13.5,6.250852
77.0,13.5,6.4460297
77.5,13.5,6.5867953
78.0,13.5,7.015261
78.5,13.5,6.6651297
79.0,13.5,5.7333174
79.5,13.5,5.513549
80.0,13.5,5.7083826
80.5,13.5,6.0734134
81.0,13.5,6.4689617
81.5,13.5,6.8272905
91.5,13.5,6.485116
92.0,13.5,6.382347
92.5,13.5,6.3082256
93.0,13.5,5.958336
94.5,13.5,5.6943417
72.0,13.0,5.63534
72.5,13.0,5.129623
73.0,13.0,4.920191
73.5,13.0,4.646443
74.0,13.0,4.3036623
74.5,13.0,3.931814
75.0,13.0,3.801313
75.5,13.0,4.7838044
76.0,13.0,7.066196
76.5,13.0,6.4690557
77.0,13.0,5.9235096
77.5,13.0,6.416208
78.0,13.0,6.9510107
78.5,13.0,6.347791
79.0,13.0,5.3632345
79.5,13.0,5.634791
80.0,13.0,5.9393783
80.5,13.0,6.297322
81.0,13.0,6.6237826
81.5,13.0,6.9019537
91.5,13.0,6.4871974
92.0,13.0,6.383261
92.5,13.0,6.295346
93.0,13.0,5.7613707
93.5,13.0,5.9046125
94.0,13.0,5.809407
94.5,13.0,5.6603413
95.0,13.0,5.5359178
71.5,12.5,5.880067
72.0,12.5,5.494906
72.5,12.5,5.010442
73.0,12.5,4.7913904
73.5,12.5,4.531477
74.0,12.5,4.2018538
74.5,12.5,3.818355
75.0,12.5,3.8488562
75.5,12.5,4.103507
76.0,12.5,6.4426928
76.5,12.5,6.240231
77.0,12.5,5.8896003
77.5,12.5,6.184613
78.0,12.5,6.3186884
78.5,12.5,5.4478736
79.0,12.5,5.595596
79.5,12.5,5.8002644
80.0,12.5,6.3307242
80.5,12.5,6.520957
81.0,12.5,6.7806053
81.5,12.5,6.970565
91.5,12.5,6.5143304
92.0,12.5,6.403788
92.5,12.5,6.3281474
93.0,12.5,5.69657
93.5,12.5,5.9075556
94.0,12.5,5.819726
94.5,12.5,5.686263
95.0,12.5,5.576129
71.0,12.0,5.799126
71.5,12.0,5.7505565
72.0,12.0,5.389524
72.5,12.0,4.9427786
73.0,12.0,4.7835793
73.5,12.0,4.609517
74.0,12.0,4.3797364
74.5,12.0,4.0713096
75.0,12.0,3.7943
75.5,12.0,3.679964
76.0,12.0,5.6070895
76.5,12.0,6.4408984
77.0,12.0,6.27281
77.5,12.0,4.91574
78.0,12.0,5.2127953
78.5,12.0,5.6731772
79.0,12.0,5.640439
79.5,12.0,6.2530894
80.0,12.0,6.65825
80.5,12.0,6.800463
81.0,12.0,6.988942
81.5,12.0,7.0928736
91.0,12.0,6.727134
91.5,12.0,6.626224
92.0,12.0,6.50715
92.5,12.0,6.143692
93.0,12.0,5.9359517
93.5,12.0,6.033497
94.0,12.0,5.925927
94.5,12.0,5.8349934
95.0,12.0,5.722395
71.0,11.5,5.6773562
71.5,11.5,5.6553187
72.0,11.5,5.268191
72.5,11.5,4.864993
73.0,11.5,4.791267
73.5,11.5,4.710647
74.0,11.5,4.5916324
74.5,11.5,4.397951
75.0,11.5,3.6808476
75.5,11.5,3.0916564
76.0,11.5,3.5016375
76.5,11.5,5.584006
77.0,11.5,5.210949
77.5,11.5,4.782202
78.0,11.5,4.4887533
78.5,11.5,5.639353
79.0,11.5,6.0947647
79.5,11.5,6.5727525
80.0,11.5,6.982275
80.5,11.5,7.1035743
81.0,11.5,7.234472
91.0,11.5,6.8152533
91.5,11.5,6.7038054
92.0,11.5,6.6002603
92.5,11.5,6.3664575
93.0,11.5,6.3527184
93.5,11.5,6.2008543
94.0,11.5,6.0750127
94.5,11.5,5.939718
95.0,11.5,5.830886
71.0,11.0,5.514662
71.5,11.0,5.4999385
72.0,11.0,5.1364813
72.5,11.0,4.7577014
73.0,11.0,4.7099147
73.5,11.0,4.646238
74.0,11.0,4.554452
74.5,11.0,4.4417996
75.0,11.0,3.8811224
75.5,11.0,3.3879778
76.0,11.0,3.8493187
76.5,11.0,5.944339
77.0,11.0,7.4552565
77.5,11.0,7.475477
78.0,11.0,6.273254
78.5,11.0,6.713071
79.0,11.0,7.1421976
79.5,11.0,6.950512
80.0,11.0,7.089581
80.5,11.0,7.226886
91.0,11.0,6.79437
91.5,11.0,6.671871
92.0,11.0,6.5565143
92.5,11.0,6.344975
93.0,11.0,6.327156
93.5,11.0,6.207361
94.0,11.0,6.073285
94.5,11.0,5.931145
71.0,10.5,5.4261084
71.5,10.5,5.424904
72.0,10.5,5.0676355
72.5,10.5,4.6909313
73.0,10.5,4.6381545
73.5,10.5,4.6057363
74.0,10.5,4.578641
74.5,10.5,4.553779
75.0,10.5,4.3159165
75.5,10.5,4.2305613
76.0,10.5,4.6932116
76.5,10.5,5.864424
77.0,10.5,7.317539
77.5,10.5,6.2753167
78.0,10.5,5.721244
78.5,10.5,5.9272246
79.0,10.5,6.178732
79.5,10.5,6.603596
80.0,10.5,7.1069226
91.0,10.5,6.7403655
91.5,10.5,6.6189218
92.0,10.5,6.5151334
92.5,10.5,6.280935
93.0,10.5,6.3194857
93.5,10.5,6.1874933
94.0,10.5,6.0563364
71.0,10.0,5.329933
71.5,10.0,5.316826
72.0,10.0,5.0017047
72.5,10.0,4.6374135
73.0,10.0,4.605409
73.5,10.0,4.60352
74.0,10.0,4.597996
74.5,10.0,4.604357
75.0,10.0,4.412465
75.5,10.0,4.00353
76.0,10.0,3.4385605
76.5,10.0,3.0062163
77.0,10.0,5.127725
77.5,10.0,5.981027
78.0,10.0,4.9280787
78.5,10.0,5.207947
79.0,10.0,6.1022654
91.0,10.0,6.686557
91.5,10.0,6.5659776
92.0,10.0,6.4580345
92.5,10.0,6.3535075
93.0,10.0,6.2654943
93.5,10.0,6.155361
94.0,10.0,6.008645
71.0,9.5,5.222167
71.5,9.5,5.2210155
72.0,9.5,4.9448433
72.5,9.5,4.614626
73.0,9.5,4.5699663
73.5,9.5,4.539253
74.0,9.5,4.5291877
74.5,9.5,4.535278
75.0,9.5,4.267673
75.5,9.5,3.7273
76.0,9.5,3.248408
76.5,9.5,3.2929964
77.0,9.5,4.767994
77.5,9.5,5.663273
78.0,9.5,4.7409787
78.5,9.5,5.8218417
79.0,9.5,6.782978
91.5,9.5,6.516568
92.0,9.5,6.3804474
92.5,9.5,6.2513733
93.0,9.5,6.1876287
93.5,9.5,6.097949
94.0,9.5,5.9853616
94.5,9.5,5.88148
71.5,9.0,5.1191044
72.0,9.0,4.873893
72.5,9.0,4.613805
73.0,9.0,4.577125
73.5,9.0,4.5998564
74.0,9.0,4.6047735
74.5,9.0,4.6327596
75.0,9.0,4.311126
75.5,9.0,3.9196277
76.0,9.0,3.7940536
76.5,9.0,4.2229066
77.0,9.0,5.8227396
77.5,9.0,7.7308345
78.0,9.0,7.1100936
78.5,9.0,7.378685
79.0,9.0,7.805275
91.5,9.0,6.4451284
92.0,9.0,6.329656
92.5,9.0,6.2260313
93.0,9.0,6.1299896
93.5,9.0,6.0739646
94.0,9.0,5.959675
94.5,9.0,5.844501
95.0,9.0,5.7297115
71.5,8.5,5.0177503
72.0,8.5,4.7952704
72.5,8.5,4.5712166
73.0,8.5,4.556477
73.5,8.5,4.6552944
74.0,8.5,4.7283077
74.5,8.5,4.786326
75.0,8.5,4.4511075
75.5,8.5,4.2204003
76.0,8.5,4.402281
76.5,8.5,4.559581
77.0,8.5,5.050522
77.5,8.5,6.789011
78.0,8.5,7.023188
78.5,8.5,8.159035
91.5,8.5,6.3342533
92.0,8.5,6.2412367
92.5,8.5,6.157081
93.0,8.5,6.107849
93.5,8.5,5.9968038
94.0,8.5,5.842674
94.5,8.5,5.710129
95.0,8.5,5.587328
73.0,8.0,4.5384173
73.5,8.0,4.6332254
75.5,8.0,4.46349
76.0,8.0,4.6902947
76.5,8.0,4.963485
77.0,8.0,6.0429826
77.5,8.0,9.51377
78.0,8.0,9.848905
78.5,8.0,8.979055
92.0,8.0,6.12959
92.5,8.0,6.0428896
93.0,8.0,6.0130854
93.5,8.0,5.845587
94.0,8.0,5.741764
94.5,8.0,5.6101623
95.0,8.0,5.5162926
76.0,7.5,5.203781
76.5,7.5,5.9907527
77.0,7.5,7.3293624
77.5,7.5,8.546993
78.0,7.5,8.671794
92.0,7.5,5.992671
92.5,7.5,5.921993
93.0,7.5,5.899709
93.5,7.5,5.864369
94.0,7.5,5.662514
94.5,7.5,5.5615983
76.5,7.0,6.514726
77.0,7.0,7.3040304
77.5,7.0,7.8676085
78.0,7.0,7.8464913
92.5,7.0,5.780166
93.0,7.0,5.752367
93.5,7.0,5.6232553
94.0,7.0,5.4464216
92.5,6.5,5.6006427
93.0,6.5,5.5599356
93.5,6.5,5.527304
94.0,6.5,5.5411525
93.0,6.0,5.434605
93.5,6.0,5.4165754
